movieId,title,year,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,decade,avg_rating,num_ratings
1704,Good Will Hunting,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1990.0,4.461165048543689,103
1719,"Sweet Hereafter, The",1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.583333333333333,12
1721,Titanic,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1990.0,4.301587301587301,63
1729,Jackie Brown,1997.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1990.0,4.178571428571429,28
1732,"Big Lebowski, The",1998.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.557142857142857,70
1747,Wag the Dog,1997.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.230769230769231,13
1748,Dark City,1998.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1990.0,4.4,30
1777,"Wedding Singer, The",1998.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1990.0,4.214285714285714,21
1784,As Good as It Gets,1997.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1990.0,4.30188679245283,53
1801,"Man in the Iron Mask, The",1998.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.2727272727272725,11
1805,Wild Things,1998.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1990.0,4.0,11
1845,Zero Effect,1998.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1990.0,4.318181818181818,11
1876,Deep Impact,1998.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1990.0,4.125,12
1883,Bulworth,1998.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1990.0,4.291666666666667,12
1884,Fear and Loathing in Las Vegas,1998.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.483333333333333,30
1907,Mulan,1998.0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1990.0,4.25,20
1909,"X-Files: Fight the Future, The",1998.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1990.0,4.2631578947368425,19
1912,Out of Sight,1998.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1990.0,4.525,20
1917,Armageddon,1998.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1990.0,4.38,25
1921,Pi,1998.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1990.0,4.333333333333333,30
1923,There's Something About Mary,1998.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1990.0,4.336363636363636,55
1945,On the Waterfront,1954.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1950.0,4.525,20
1947,West Side Story,1961.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1960.0,4.526315789473684,19
1952,Midnight Cowboy,1969.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1960.0,4.5,16
1953,"French Connection, The",1971.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1970.0,4.34,25
1954,Rocky,1976.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1970.0,4.383720930232558,43
1958,Terms of Endearment,1983.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.392857142857143,14
1960,"Last Emperor, The",1987.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.233333333333333,15
1961,Rain Man,1988.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.291666666666667,60
1962,Driving Miss Daisy,1989.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.21875,16
1965,Repo Man,1984.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980.0,4.181818181818182,11
1967,Labyrinth,1986.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1980.0,4.44,25
1968,"Breakfast Club, The",1985.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.367647058823529,68
1982,Halloween,1978.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1970.0,4.535714285714286,14
1994,Poltergeist,1982.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1980.0,4.090909090909091,22
1997,"Exorcist, The",1973.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1970.0,4.411764705882353,34
2000,Lethal Weapon,1987.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.283783783783784,37
2001,Lethal Weapon 2,1989.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.153846153846154,13
2003,Gremlins,1984.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1980.0,4.205882352941177,17
2005,"Goonies, The",1985.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1980.0,4.339285714285714,28
2006,"Mask of Zorro, The",1998.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1990.0,4.235294117647059,17
2010,Metropolis,1927.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1920.0,4.3076923076923075,13
2011,Back to the Future Part II,1989.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980.0,4.345238095238095,42
2012,Back to the Future Part III,1990.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1990.0,4.271428571428571,35
2018,Bambi,1942.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1940.0,4.346153846153846,13
2019,Seven Samurai (Shichinin no samurai),1954.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1950.0,4.4868421052631575,38
2020,Dangerous Liaisons,1988.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1980.0,4.333333333333333,21
2021,Dune,1984.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980.0,4.235294117647059,17
2023,"Godfather: Part III, The",1990.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1990.0,4.40625,16
2028,Saving Private Ryan,1998.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1990.0,4.5177304964539005,141
2054,"Honey, I Shrunk the Kids",1989.0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1980.0,4.0,12
2058,"Negotiator, The",1998.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1990.0,4.333333333333333,12
2064,Roger & Me,1989.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.386363636363637,22
2067,Doctor Zhivago,1965.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1960.0,4.4375,16
2076,Blue Velvet,1986.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1980.0,4.40625,32
2078,"Jungle Book, The",1967.0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1960.0,4.40625,32
2080,Lady and the Tramp,1955.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1950.0,4.309523809523809,21
2081,"Little Mermaid, The",1989.0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1980.0,4.379310344827586,29
2085,101 Dalmatians (One Hundred and One Dalmatians),1961.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960.0,4.105263157894737,19
2087,Peter Pan,1953.0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1950.0,4.277777777777778,18
2094,"Rocketeer, The",1991.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1990.0,4.2727272727272725,11
2096,Sleeping Beauty,1959.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1950.0,4.0,11
2100,Splash,1984.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1980.0,4.142857142857143,14
2105,Tron,1982.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980.0,4.117647058823529,17
2108,L.A. Story,1991.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1990.0,4.2727272727272725,11
2115,Indiana Jones and the Temple of Doom,1984.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1980.0,4.271929824561403,57
2124,"Addams Family, The",1991.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990.0,4.214285714285714,14
2140,"Dark Crystal, The",1982.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1980.0,4.266666666666667,15
2144,Sixteen Candles,1984.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1980.0,4.326086956521739,23
2150,"Gods Must Be Crazy, The",1980.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.5,18
2160,Rosemary's Baby,1968.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1960.0,4.46,25
2161,"NeverEnding Story, The",1984.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1980.0,4.340909090909091,22
2167,Blade,1998.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1990.0,4.239130434782608,23
2174,Beetlejuice,1988.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1980.0,4.226190476190476,42
2186,Strangers on a Train,1951.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1950.0,4.35,20
2193,Willow,1988.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1980.0,4.590909090909091,11
2194,"Untouchables, The",1987.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.315217391304348,46
2231,Rounders,1998.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.340909090909091,22
2232,Cube,1997.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1990.0,4.1875,16
2243,Broadcast News,1987.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1980.0,4.233333333333333,15
2248,Say Anything...,1989.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1980.0,4.479166666666667,24
2268,"Few Good Men, A",1992.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1990.0,4.2105263157894735,38
2273,Rush Hour,1998.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1990.0,4.178571428571429,14
2278,Ronin,1998.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1990.0,4.35,20
2288,"Thing, The",1982.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1980.0,4.46875,32
2289,"Player, The",1992.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.46,25
2291,Edward Scissorhands,1990.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1990.0,4.125,48
2294,Antz,1998.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990.0,4.208333333333333,12
2300,"Producers, The",1968.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960.0,4.46,25
2302,My Cousin Vinny,1992.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.282608695652174,23
2313,"Elephant Man, The",1980.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.214285714285714,14
2318,Happiness,1998.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.583333333333333,12
2321,Pleasantville,1998.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1990.0,4.310344827586207,29
2324,Life Is Beautiful (La Vita è bella),1997.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1990.0,4.626865671641791,67
2329,American History X,1998.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.461538461538462,104
2336,Elizabeth,1998.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.285714285714286,14
2352,"Big Chill, The",1983.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.34375,16
2353,Enemy of the State,1998.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990.0,4.3,30
2355,"Bug's Life, A",1998.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.282051282051282,39
2359,Waking Ned Devine (a.k.a. Waking Ned),1998.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.147058823529412,17
2360,"Celebration, The (Festen)",1998.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.590909090909091,11
2366,King Kong,1933.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1930.0,4.423076923076923,13
2391,"Simple Plan, A",1998.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1990.0,4.266666666666667,15
2393,Star Trek: Insurrection,1998.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1990.0,4.2272727272727275,11
2395,Rushmore,1998.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.58,25
2396,Shakespeare in Love,1998.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1990.0,4.341269841269841,63
2398,Miracle on 34th Street,1947.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1940.0,4.545454545454546,11
2403,First Blood (Rambo: First Blood),1982.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1980.0,4.357142857142857,14
2406,Romancing the Stone,1984.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1980.0,4.104166666666667,24
2407,Cocoon,1985.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980.0,4.03125,16
2420,"Karate Kid, The",1984.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.2105263157894735,19
2423,Christmas Vacation (National Lampoon's Christmas Vacation),1989.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.46875,16
2424,You've Got Mail,1998.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1990.0,4.176470588235294,17
2427,"Thin Red Line, The",1998.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1990.0,4.5,17
2431,Patch Adams,1998.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.25,14
2455,"Fly, The",1986.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1980.0,4.264705882352941,17
2467,"Name of the Rose, The (Name der Rose, Der)",1986.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1980.0,4.2272727272727275,11
2470,Crocodile Dundee,1986.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.21875,16
2490,Payback,1999.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990.0,4.361111111111111,18
2501,October Sky,1999.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.34375,16
2502,Office Space,1999.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.458333333333333,72
2529,Planet of the Apes,1968.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1960.0,4.367647058823529,34
2539,Analyze This,1999.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.071428571428571,14
2541,Cruel Intentions,1999.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.214285714285714,14
2542,"Lock, Stock & Two Smoking Barrels",1998.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1990.0,4.5,47
2571,"Matrix, The",1999.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1990.0,4.583333333333333,222
2572,10 Things I Hate About You,1999.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1990.0,4.4,25
2580,Go,1999.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.4423076923076925,26
2599,Election,1999.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.352941176470588,34
2600,eXistenZ,1999.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1990.0,4.3,15
2617,"Mummy, The",1999.0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1990.0,4.333333333333333,27
2628,Star Wars: Episode I - The Phantom Menace,1999.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1990.0,4.270833333333333,48
2640,Superman,1978.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1970.0,4.212121212121212,33
2641,Superman II,1980.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980.0,4.125,12
2657,"Rocky Horror Picture Show, The",1975.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1970.0,4.521739130434782,23
2671,Notting Hill,1999.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1990.0,4.277777777777778,27
2683,Austin Powers: The Spy Who Shagged Me,1999.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.358695652173913,46
2686,"Red Violin, The (Violon rouge, Le)",1998.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1990.0,4.384615384615385,13
2687,Tarzan,1999.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.363636363636363,11
2692,Run Lola Run (Lola rennt),1998.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.294642857142857,56
2694,Big Daddy,1999.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.125,16
2700,"South Park: Bigger, Longer and Uncut",1999.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1990.0,4.448979591836735,49
2706,American Pie,1999.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1990.0,4.345238095238095,42
2710,"Blair Witch Project, The",1999.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1990.0,4.375,20
2712,Eyes Wide Shut,1999.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1990.0,4.456521739130435,23
2716,Ghostbusters (a.k.a. Ghost Busters),1984.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980.0,4.364285714285714,70
2723,Mystery Men,1999.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990.0,4.291666666666667,12
2746,Little Shop of Horrors,1986.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1980.0,4.125,12
2761,"Iron Giant, The",1999.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1990.0,4.446428571428571,28
2762,"Sixth Sense, The",1999.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1990.0,4.4,125
2763,"Thomas Crown Affair, The",1999.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1990.0,4.2,30
2770,Bowfinger,1999.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.181818181818182,11
2788,Monty Python's And Now for Something Completely Different,1971.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970.0,4.340909090909091,22
2791,Airplane!,1980.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.444444444444445,54
2795,National Lampoon's Vacation,1983.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.3076923076923075,13
2797,Big,1988.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1980.0,4.258928571428571,56
2804,"Christmas Story, A",1983.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.527777777777778,36
2819,Three Days of the Condor (3 Days of the Condor),1975.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1970.0,4.2727272727272725,11
2841,Stir of Echoes,1999.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1990.0,4.090909090909091,11
2858,American Beauty,1999.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1990.0,4.496710526315789,152
2871,Deliverance,1972.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1970.0,4.238095238095238,21
2872,Excalibur,1981.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1980.0,4.590909090909091,11
2890,Three Kings,1999.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1990.0,4.270833333333333,24
2908,Boys Don't Cry,1999.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.295454545454546,22
2915,Risky Business,1983.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.277777777777778,18
2916,Total Recall,1990.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1990.0,4.3,45
2918,Ferris Bueller's Day Off,1986.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.390625,64
2944,"Dirty Dozen, The",1967.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1960.0,4.208333333333333,24
2947,Goldfinger,1964.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1960.0,4.25,34
2948,From Russia with Love,1963.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1960.0,4.388888888888889,18
2949,Dr. No,1962.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1960.0,4.222222222222222,18
2951,"Fistful of Dollars, A (Per un pugno di dollari)",1964.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1960.0,4.344827586206897,29
2959,Fight Club,1999.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1990.0,4.589385474860335,179
2968,Time Bandits,1981.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1980.0,4.34,25
2973,Crimes and Misdemeanors,1989.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.230769230769231,13
2985,RoboCop,1987.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1980.0,4.212121212121212,33
2987,Who Framed Roger Rabbit?,1988.0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1980.0,4.254901960784314,51
2989,For Your Eyes Only,1981.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1980.0,4.208333333333333,12
2991,Live and Let Die,1973.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1970.0,4.363636363636363,11
2997,Being John Malkovich,1999.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1990.0,4.4071428571428575,70
3000,Princess Mononoke (Mononoke-hime),1997.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1990.0,4.424242424242424,33
3006,"Insider, The",1999.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1990.0,4.113636363636363,22
3030,Yojimbo,1961.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960.0,4.636363636363637,11
3033,Spaceballs,1987.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980.0,4.203703703703703,27
3034,Robin Hood,1973.0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1970.0,4.34375,16
3037,Little Big Man,1970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1970.0,4.525,20
3039,Trading Places,1983.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.309523809523809,21
3052,Dogma,1999.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990.0,4.380952380952381,42
3072,Moonstruck,1987.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1980.0,4.3125,16
3081,Sleepy Hollow,1999.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1990.0,4.140625,32
3082,"World Is Not Enough, The",1999.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990.0,4.464285714285714,14
3083,All About My Mother (Todo sobre mi madre),1999.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.533333333333333,15
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette),1948.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1940.0,4.576923076923077,13
3098,"Natural, The",1984.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.142857142857143,14
3100,"River Runs Through It, A",1992.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.583333333333333,12
3101,Fatal Attraction,1987.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1980.0,4.214285714285714,14
3104,Midnight Run,1988.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1980.0,4.25,12
3105,Awakenings,1990.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1990.0,4.066666666666666,15
3108,"Fisher King, The",1991.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1990.0,4.5,20
